angle,peak_position,std
-1.49975,4492.23496,2.41170824985098
-1.74975,4497.44931,1.6245887217691377
-1.99975,4496.9057,2.902283352121184
-2.24975,4504.7918199999995,3.059755262369876
-2.49975,4510.96978,1.9334619141839846
-2.74975,4514.021949999999,2.0438828803284794
-2.99975,4522.36466,1.8400145527686333
-3.24974,4525.02139,1.4458222528718572
-3.49974,4526.3896,1.382578245163683
-3.74974,4534.441500000001,1.2041639838493003
-3.99974,4535.992650000001,1.6731897210119648
-4.24974,4538.038119999999,2.5386090123529246
-4.49974,4546.07044,2.560494406242801
-4.74974,4548.88185,1.5046089752823042
-4.99974,4558.09972,1.553676968227283
-5.24973,4560.4849699999995,2.5957402431868
-5.49973,4562.41417,2.339404811079058
-5.74973,4573.05822,1.6363800859212816
-5.99973,4576.14263,2.1798467776658135
-6.24973,4581.3114399999995,0.9353177451539451
-6.49973,4590.23988,2.113828107392064
-6.74973,4595.569679999999,1.8566144159733322
-6.99973,4598.88935,2.6471502561245037
-7.24972,4606.22859,1.647899571848902
-7.49972,4611.47083,1.466690127498023
-7.74972,4617.746429999999,2.3593141346798308
-7.99972,4625.52929,1.285058199810276
-8.24972,4632.62803,1.0292256322593216
-8.49972,4638.003419999999,1.6997945645284227
-8.74972,4648.31805,2.393525783128319
-8.99972,4650.48823,2.09388599739814
-9.24971,4659.952380000001,2.1159576526008026
-9.49971,4668.656850000001,1.184172719032211
-9.74971,4666.59009,2.0929870374418873
-9.99971,4671.63837,1.963075329705965
-10.24971,4677.06855,2.8722965826147697
-10.49971,4676.7964,2.53588842420171
-10.74971,4684.9481399999995,1.9346807200155058
-10.99971,4683.85243,2.5100682668207264
-11.2497,4679.54699,2.058045880659485
-11.4997,4682.604649999999,2.0708450686857534
-11.7497,4681.18875,2.139412668584575
-11.9997,4672.40173,1.360300669006613
-12.2497,4670.59736,1.9363047880951252
-12.4997,4670.40006,2.786257104863007
-12.7497,4664.254209999999,2.343275359171232
-12.9997,4661.924309999999,2.561262613809845
-13.24969,4661.88077,1.3486075419112493
-13.49969,4652.21351,3.396721315165494
-13.74969,4645.16229,2.13220341780518
-13.99969,4648.456519999999,1.3688494846403345
-14.24969,4642.845560000001,2.698262765262169
-14.49969,4638.220920000001,0.5966115298920618
-14.74969,4639.780649999999,2.662634353136033
-14.99969,4638.34883,2.1512300997568192
-15.24968,4639.807709999999,1.6337177867979091
-15.49968,4645.66895,1.3782274770517515
-15.74968,4643.644330000001,1.3590638278241645
-15.99968,4645.521739999999,1.9265234414353651
-16.24968,4648.63092,4.088585929340411
-16.49968,4649.59532,1.043069272675632
-16.74968,4657.53249,2.567573150447739
-16.99968,4664.236289999999,1.5574127522592929
-17.24968,4670.638649999999,1.818748149277455
-17.49967,4678.33792,1.4326363724267062
-17.74967,4684.44938,1.990393265563487
-17.99967,4688.31486,1.9469901372118368
-18.24967,4697.65417,2.213712323699848
-18.49967,4701.23364,1.1521599421955133
-18.74967,4709.85216,2.1013945461050954
-18.99967,4719.02601,1.262581960468265
-19.24966,4723.32638,1.381323224158711
-19.49966,4733.42392,1.6866651901310366
-19.74966,4747.22411,3.7057145657620025
-19.99966,4752.03584,2.426053278969911
-20.24966,4760.99269,1.9176451853510244
-20.49966,4766.182220000001,1.0685316090784547
-20.74966,4772.27253,2.0339318209075414
-20.99966,4780.894040000001,1.8506180882072654
-21.24965,4784.14179,2.0180763084928786
-21.49965,4790.94479,1.3815618585137923
-21.74965,4798.65187,1.9616593093857821
-21.99965,4798.97962,1.8892068329328173
-22.24965,4810.856089999999,1.7397636129371983
-22.49965,4813.22234,1.4494734928244102
-22.74965,4816.931130000001,1.6157740436397214
-22.99965,4826.88181,2.610729821122847
-23.24965,4824.51756,2.2956519480096147
-23.49964,4827.99023,1.4084027670024846
-23.74964,4834.563479999999,2.640869932351768
-23.99964,4836.514939999999,1.388442441875132
-24.24964,4843.97128,1.7756244286447873
-24.49964,4849.71701,2.4900897913327036
-24.74964,4854.237999999999,1.8468264336422162
-24.99964,4861.73384,1.691821512571396
-25.24964,4862.6731899999995,2.1503930349822915
-25.49963,4868.049400000001,1.3389484702555752
-25.74963,4880.04269,2.209122496581032
-25.99963,4882.46478,1.8929951425188911
-26.24963,4888.533820000001,1.7397382531863763
-26.49963,4897.16377,2.897117220980219
-26.74963,4899.9974,1.9275110770109547
-26.99963,4909.8853500000005,1.9503418865676283
-27.24963,4914.750410000001,2.1494551293061415
-27.49962,4929.32837,1.568807654271344
-27.74962,4935.52417,2.4868756390499014
-27.99962,4942.431259999999,1.7031318493881147
-28.24962,4954.692720000001,1.5762734501348659
-28.49962,4957.855409999999,2.230027705859257
-28.74962,4968.884619999999,2.1835564621964783
-28.99962,4973.328869999999,2.4655679244548168
-29.24961,4978.223100000001,1.271590169826616
-29.49961,4983.47895,1.6515825781654052
-29.74961,4993.2482199999995,1.6285907901004129
-29.99961,4999.436229999999,1.6470302237967853
-30.24961,5004.45138,1.932692657304955
-30.49961,5007.74187,2.967433561867955
-30.74961,5015.97048,2.141558909672953
-30.99961,5014.407569999999,2.5802224392676663
-31.24961,5011.2394,3.1910020535875883
-31.49961,5015.86934,1.6430729376385083
-31.7496,5013.28048,1.4953306897138583
-31.9996,5005.50727,1.3122243596657175
-32.2496,5006.74398,2.925188499157087
-32.4996,4991.9306400000005,3.177487305466326
-32.7496,4985.315249999999,2.7786962972768072
-32.9996,4984.06791,1.7390630387942447
-33.2496,4977.3157200000005,2.426401177794047
-33.4996,4976.4905,0.8786359325681973
-33.74959,4981.26268,1.6114801530270553
-33.99959,4980.592,2.2389720324291194
-34.24959,4990.0427500000005,3.2877012219025925
-34.49959,4991.90435,1.364218556720212
-34.74959,4998.1352,2.198928206194966
-34.99959,5010.239439999999,2.0400565792153613
-35.24958,5023.683690000001,1.2761835874591516
-35.49958,5030.2384,1.607393177788054
-35.74958,5043.58464,2.104004103227999
-35.99958,5054.81562,1.6819241485870104
-36.24958,5064.897929999999,1.92180598346966
-36.49958,5069.62249,2.3956418336011427
-36.74958,5077.81523,1.8417428474409503
-36.99958,5084.908329999999,3.0231359360935803
-37.24958,5087.78925,1.7907156475834938
-37.49958,5099.0495900000005,2.2800160325971257
-37.74957,5109.64335,2.678688083092159
-37.99957,5113.153609999999,1.5973571995330726
-38.24957,5118.966219999999,3.1875741405652875
-38.49957,5128.73357,2.1400906565143125
-38.74957,5136.833250000001,2.1584143866505476
-38.99957,5137.8278900000005,1.387057139738741
-39.24957,5149.42633,1.1178625926740475
-39.49957,5159.98112,2.4708108259436194
-39.74957,5164.82408,1.244703575796242
-39.99956,5170.92082,1.946371738286307
-40.24956,5183.50255,1.6306957804877518
-40.49956,5193.28388,1.5819286607177794
-40.74956,5201.08308,3.4657728799792675
-40.99956,5206.54538,4.408613737627834
-41.24956,5215.67347,1.7214347179315117
-41.49955,5226.30394,3.37878448948744
-41.74955,5233.48308,0.7470524450129968
-41.99955,5239.342619999999,2.221530599294132
-42.24955,5249.14012,1.5531045179254201
-42.49955,5260.1900000000005,3.4509769747131096
-42.74955,5270.416139999999,2.5897547008162753
-42.99955,5278.11857,3.5972369140911846
-43.24955,5292.521569999999,2.308406452100638
-43.49955,5298.586509999999,2.288199533017154
-43.74954,5305.3146,1.3204376539616949
-43.99954,5314.12131,1.9995252488777189
-44.24954,5322.30182,1.6113796249177985
-44.49954,5328.63799,2.062241271263
-44.74954,5336.44573,3.543280932144519
-44.99954,5347.9945800000005,2.694375172391431
-45.24954,5353.9827000000005,2.140031151642299
-45.49953,5364.104240000001,1.3111995341669962
-45.74953,5370.508349999999,2.530897490318298
-45.99953,5377.37943,2.4677936542791117
-46.24953,5385.663729999999,3.194760020424024
-46.49953,5397.524660000001,2.704144957726989
-46.74953,5400.08158,1.468008039351344
-46.99953,5406.5277399999995,3.033066404548476
-47.24953,5416.11622,2.324137920089821
-47.49953,5422.855959999999,2.3892330506670545
-47.74952,5430.19609,2.4907743837810865
-47.99952,5433.70729,2.431692953252861
-48.24952,5441.73189,3.480902241790229
-48.49952,5453.562889999999,2.065942398253046
-48.74952,5458.63692,1.8089386754670729
-48.99952,5465.23663,1.7998816494702208
-49.24952,5477.562239999999,2.2677508038583594
-49.49952,5487.00961,2.503228055311678
-49.74952,5494.9534,2.151176241966225
-49.99951,5507.3737599999995,2.9834505466656975
