angle,peak_position,std
-22.99965,4846.43903,1.9048220263582816
-23.24965,4853.8969400000005,2.2279778828345083
-23.49964,4857.61053,2.1153762322811143
-23.74964,4865.97145,3.472857368867866
-23.99964,4875.25684,1.3628090557373427
-24.24964,4882.13027,2.6287617332312085
-24.49964,4888.33635,2.0005658100898827
-24.74964,4897.36382,1.9635781149729206
-24.99964,4909.106269999999,1.7319638004589037
-25.24964,4915.00808,2.026101219978922
-25.49963,4925.5679199999995,2.8492122026273305
-25.74963,4924.97248,2.571205572022614
-25.99963,4934.207039999999,2.1152684922723255
-26.24963,4937.335590000001,3.9756101228492073
-26.49963,4938.9859400000005,1.863768566212077
-26.74963,4946.54347,2.319481688244056
-26.99963,4950.38437,3.5148038372149064
-27.24963,4946.39494,3.5793695431458734
-27.49962,4944.617450000001,2.531995380821201
-27.74962,4941.984020000001,2.188426149450872
-27.99962,4936.50343,3.454178784906837
-28.24962,4931.08966,2.55246770996244
-28.49962,4927.3578,2.0558371647579006
-28.74962,4921.247839999999,4.389877394461159
-28.99962,4910.65526,3.6188585759048406
-29.24961,4892.734120000001,2.1908285997768178
-29.49961,4887.43879,4.061937886145012
-29.74961,4864.2461299999995,3.1854828802082302
-29.99961,4862.02334,2.055725064399542
-30.24961,4857.812190000001,3.6781154586147573
-30.49961,4853.75761,1.471295222210772
-30.74961,4860.0097000000005,2.086372650319166
-30.99961,4863.32665,1.849519302548761
-31.24961,4871.75872,2.851122120429036
-31.49961,4886.101850000001,1.9268960876239571
-31.7496,4895.13105,3.529714417130692
-31.9996,4907.36334,1.830583899852635
-32.2496,4916.04212,2.564943834784591
-32.4996,4931.61355,1.2500161264959895
-32.7496,4950.35084,1.0423219149572125
-32.9996,4959.4639,1.6077377273672124
-33.2496,4972.869069999999,1.5003223034068287
-33.4996,4982.5605,1.6337604640826837
-33.74959,4996.870089999999,2.4389514531657555
-33.99959,5004.00026,1.1899823765081905
-34.24959,5016.25441,2.2687281311122103
-34.49959,5025.3876,1.258785036453602
-34.74959,5035.8358800000005,3.856479851833947
-34.99959,5046.362870000001,2.237457991583456
-35.24958,5056.75122,1.6837165063038984
-35.49958,5068.270350000001,1.1108287530037053
-35.74958,5079.39674,1.8448317040858127
-35.99958,5081.2748,1.3321801897640582
-36.24958,5089.30024,2.262213089521038
-36.49958,5093.5140200000005,3.202134698540904
-36.74958,5106.22483,1.4233839306737066
-36.99958,5114.47166,1.492698239564969
-37.24958,5119.065919999999,1.3386445187577831
-37.49958,5117.5642100000005,1.417333796570233
-37.74957,5118.733450000001,3.642517147591744
-37.99957,5124.66359,2.947491533982902
-38.24957,5122.890259999999,2.6947808657476546
-38.49957,5119.56392,2.261970566033098
-38.74957,5124.257640000001,4.434958645399082
-38.99957,5117.45276,3.928806596461546
-39.24957,5112.4437,1.6540418694820773
-39.49957,5103.08822,1.2886659604414061
-39.74957,5101.67419,1.8882148381209443
-39.99956,5105.688810000001,1.7832139801212579
-40.24956,5104.008669999999,3.0016780853549774
-40.49956,5108.753739999999,1.860670343290393
-40.74956,5109.06799,1.715555284711094
-40.99956,5113.180969999999,2.110515338513403
-41.24956,5120.61241,2.1950820378519134
-41.49955,5126.523029999999,3.7144464338715504
-41.74955,5135.9393900000005,2.7505105400451733
-41.99955,5146.24813,4.466439232554221
-42.24955,5167.82889,10.240604583856388
-42.49955,5161.346149999999,7.902016571641706
-42.74955,5185.68607,7.39150531989929
-42.99955,5194.770750000001,1.6762640079951232
-43.24955,5200.798949999999,2.571919632589536
-43.49955,5215.7310099999995,3.1518161848211474
-43.74954,5228.135,3.0009882085739776
-43.99954,5239.17567,4.10390482566294
-44.24954,5252.00598,2.120964139159288
-44.49954,5260.31214,1.9034958025696247
-44.74954,5274.86287,2.9948392678238345
-44.99954,5287.54663,1.473126469146409
-45.24954,5300.81588,1.9270003382461864
-45.49953,5314.0584,1.4290961283273778
-45.74953,5319.39394,2.1821918688328865
-45.99953,5336.408460000001,1.8179221051517855
-46.24953,5347.343800000001,1.363913363817374
-46.49953,5356.447120000001,2.4334777573670014
-46.74953,5370.36251,2.4481327085963107
-46.99953,5379.174550000001,1.600074332179512
-47.24953,5394.360739999999,2.0413942966511565
-47.49953,5403.48511,1.713067407576257
-47.74952,5414.2314,1.6609731394577236
-47.99952,5423.86278,1.5885101868103664
-48.24952,5434.5420699999995,1.7269475111016832
-48.49952,5451.04487,1.6556431940788998
-48.74952,5460.1776199999995,1.3614204734761544
-48.99952,5470.28413,2.077933949407238
-49.24952,5481.99934,1.4698256761942992
-49.49952,5488.0728,2.9573646555675572
-49.74952,5503.01587,2.3889843469768213
-49.99951,5510.83188,2.36844332623777
