angle,peak_position,std
11.50018,4373.69373,1.5851363998407626
11.25018,4378.52291,1.1757761789133028
11.00019,4380.35619,1.52387124813762
10.75019,4377.99773,1.8522047516676503
10.50019,4384.51105,2.669039568927419
10.25019,4385.85593,1.4924401569576835
10.00019,4384.394909999999,1.6070207033202595
9.75019,4388.95729,2.4586866699317396
9.50019,4391.79318,1.3504209046071922
9.25019,4388.52524,1.0885160294639264
9.0002,4392.0032200000005,2.1491976301868014
8.7502,4396.89201,1.4846727137319637
8.5002,4392.39605,1.888778091915591
8.2502,4396.023300000001,1.5786370748211174
8.0002,4400.1621700000005,0.8769980433844883
7.7502,4400.557439999999,1.0264140628420426
7.5002,4401.09022,1.6276956520186272
7.2502,4406.99596,2.7668256501630424
7.00021,4405.195249999999,1.6331837240494376
6.75021,4403.46912,1.4143397454644475
6.50021,4406.95885,1.583758679376307
6.25021,4413.35717,2.274771952548296
6.00021,4411.76734,2.286463807804682
5.75021,4412.529769999999,1.232146421534349
5.50021,4417.1488899999995,2.4520969032442745
5.25021,4418.330779999999,2.8752184844983346
5.00022,4417.96238,1.8310388858787607
4.75022,4421.08866,2.3168205576609777
4.50022,4424.1025,2.3811259857472464
4.25022,4424.772889999999,2.375740275135356
4.00022,4422.789289999999,1.4999528055574984
3.75022,4425.915279999999,1.5340168035584503
3.50022,4428.346100000001,2.3918970993752833
3.25022,4427.47559,2.3714194911275857
3.00023,4432.69358,1.850671066289141
2.75023,4433.139119999999,1.3801160688869332
2.50023,4432.97943,1.9164812464774346
2.25023,4438.23937,2.0472364143154906
2.00023,4433.697690000001,2.0173715297138433
1.75023,4438.498270000001,1.6201194943892139
1.50023,4441.3511499999995,2.2973978106762685
1.25023,4437.149890000001,2.646132039581504
1.00024,4443.324070000001,1.4733216431247116
0.75024,4445.8623,1.7880724912597348
0.50024,4442.9227900000005,1.5557841710532456
0.25024,4447.03342,1.0250055646678595
0.00024,4451.837580000001,1.8404119896371014
-0.24976,4451.409669999999,1.4479279851222588
-0.49976,4451.42926,1.8265788256737943
-0.74976,4456.338179999999,1.3019844544388173
-0.99976,4456.42909,1.8253571247566163
-1.24975,4455.413020000001,1.5252121923193338
-1.49975,4459.526809999999,2.244120807109004
-1.74975,4462.173629999999,1.7732540224399862
-1.99975,4460.02226,2.367130179436652
-2.24975,4463.68141,1.6759699182562404
-2.49975,4468.7829,2.2448302252064263
-2.74975,4467.48052,2.1692935231544794
-2.99975,4467.017150000001,2.5686875089234595
-3.24974,4469.68972,2.482853576753841
-3.49974,4475.2398,2.116193904159074
-3.74974,4474.579250000001,2.516349834681169
-3.99974,4472.993979999999,1.3807121907188762
-4.24974,4475.7921799999995,1.2438281752718248
-4.49974,4481.73525,1.790484302779585
-4.74974,4481.314120000001,2.540412267251067
-4.99974,4480.39691,1.693589847306652
-5.24973,4482.546670000001,2.6004109902283763
-5.49973,4488.036409999999,1.5736460697691326
-5.74973,4486.331950000002,1.443218104965527
-5.99973,4488.900009999999,1.3823143828014923
-6.24973,4492.4867,1.7513162033168972
-6.49973,4489.51926,1.8306820937563142
-6.74973,4494.37796,1.8160600651960788
-6.99973,4497.28355,1.8113623250193858
-7.24972,4497.796270000001,1.9713507460876807
-7.49972,4497.53812,2.0114147751272604
-7.74972,4502.869379999999,0.9636264616541159
-7.99972,4500.081639999999,1.5967208755448108
-8.24972,4504.05595,1.2425011213275137
-8.49972,4507.017239999999,2.1746104433667552
-8.74972,4506.163589999999,2.4257380742571137
-8.99972,4507.25883,1.0142989983728523
-9.24971,4512.354799999999,1.2054696603399686
-9.49971,4511.43537,1.6945898135242903
-9.74971,4510.69209,1.3770877135825739
-9.99971,4515.58977,1.6157673688064715
-10.24971,4518.15657,3.411234163187739
-10.49971,4515.4096899999995,1.6127103078048537
-10.74971,4523.489519999999,1.9114455413638038
-10.99971,4521.377390000001,2.112181925142826
-11.2497,4519.44963,2.0026057006059665
-11.4997,4523.86932,2.171148154686814
-11.7497,4525.04514,2.1836212378524253
-11.9997,4528.08542,1.5613665519667101
-12.2497,4531.16757,1.9433026455236613
-12.4997,4530.80176,2.62725115480027
-12.7497,4533.1534599999995,1.6953421296010054
-12.9997,4533.56832,2.8259447000251097
-13.24969,4533.22882,2.1157306094113153
-13.49969,4537.05083,2.2366224665999415
-13.74969,4537.582530000001,2.812721454765965
-13.99969,4538.36702,2.7370061179325993
-14.24969,4545.478260000001,1.5249563070461207
-14.49969,4542.150049999999,1.5032500266090862
-14.74969,4549.29453,1.421835773955677
-14.99969,4544.995059999999,2.10888083504023
-15.24968,4551.608120000001,2.717789740138268
-15.49968,4552.19785,2.1027469530356244
-15.74968,4555.53666,2.677765286652382
-15.99968,4555.29726,1.277887416950391
-16.24968,4558.925469999999,0.8452654459398761
-16.49968,4563.45291,1.685821540644186
-16.74968,4559.3326799999995,2.6127234774465493
-16.99968,4563.98269,1.8238450161401982
-17.24968,4564.51852,1.5238762993104862
-17.49967,4566.72983,2.54161209198021
-17.74967,4571.30572,1.8566013318965258
-17.99967,4569.29438,3.9410188841972844
-18.24967,4573.01513,1.194233638824604
-18.49967,4573.577810000001,2.3619681164020414
-18.74967,4576.03113,2.1269364292567894
-18.99967,4580.60653,2.222183432145089
-19.24966,4582.89856,2.1123368316629123
-19.49966,4584.52857,2.4004214330196656
-19.74966,4580.6978,1.2903080391907091
-19.99966,4588.88578,1.4900445307440533
-20.24966,4588.094950000001,1.8595809679871262
-20.49966,4589.944380000001,1.670462204780429
-20.74966,4591.36863,1.3413415232892731
-20.99966,4595.69372,1.8021801107547117
-21.24965,4597.262680000001,2.1801988862486086
-21.49965,4598.41618,2.767750682702358
-21.74965,4604.602349999999,1.1781338966771964
-21.99965,4601.810209999999,1.441945149754299
-22.24965,4605.68492,1.8316778487496055
-22.49965,4607.95814,1.0459320056293522
-22.74965,4608.541749999999,2.2421692707062597
-22.99965,4614.71884,1.8444073428610819
-23.24965,4611.0799,2.271497800571209
-23.49964,4616.93833,1.5039714844704155
-23.74964,4619.05541,1.4298289621141198
-23.99964,4617.879650000001,2.884567600958502
-24.24964,4619.85481,2.126089592867478
-24.49964,4619.41793,2.3741487994858064
-24.74964,4627.32077,2.6351992797697923
-24.99964,4622.0700799999995,2.631086342863008
-25.24964,4629.963540000001,3.669468295598115
-25.49963,4627.7556700000005,1.6330640606235254
-25.74963,4634.916380000001,3.333648611596496
-25.99963,4634.9872000000005,1.8086674376457506
-26.24963,4635.99063,1.1843684883094654
-26.49963,4639.121270000001,1.7340757780730547
-26.74963,4639.69793,2.5081908320739608
-26.99963,4642.50418,1.1905798367181355
-27.24963,4643.40747,1.8812535539102357
-27.49962,4645.96602,2.6794061214380855
-27.74962,4648.27363,1.9832119508766886
-27.99962,4648.9305300000005,1.5046903681821227
-28.24962,4654.53125,3.2887837010814818
-28.49962,4653.279909999999,1.7792296577168658
-28.74962,4661.076050000001,4.034647807244245
-28.99962,4661.207520000001,2.08698553267632
-29.24961,4661.65891,2.409068049453903
-29.49961,4664.21915,1.2909404031558684
-29.74961,4665.072099999999,1.2986273791969423
-29.99961,4669.79591,2.445486339953652
-30.24961,4675.2243499999995,2.7663791989711815
-30.49961,4670.66957,2.3299645259317026
-30.74961,4677.81948,2.2438660587476136
-30.99961,4679.0745099999995,1.5344078463368744
-31.24961,4680.9854000000005,1.8906782264572577
-31.49961,4683.867940000001,1.699589316393848
-31.7496,4686.5502,2.169329089373141
-31.9996,4690.80941,1.8994790482919148
-32.2496,4690.08092,1.7747187612690116
-32.4996,4696.4592,2.4245327916940327
-32.7496,4695.35318,2.5020406846412846
-32.9996,4698.84325,1.0852190048556356
-33.2496,4701.57538,1.3643073325317356
-33.4996,4703.8346,1.6908132676320298
-33.74959,4707.777209999999,2.2058747695416896
-33.99959,4708.74425,1.5373098069353857
-34.24959,4714.00903,2.692211961584703
-34.49959,4710.1366,2.5537232097470106
-34.74959,4718.51814,1.8279038170537767
-34.99959,4718.09432,2.294500583046214
-35.24958,4717.86703,1.8407905926803063
-35.49958,4721.69908,2.0166526452515794
-35.74958,4721.189189999999,1.5970665161164002
-35.99958,4728.1077000000005,1.3876139700940895
-36.24958,4731.20821,1.5121760204752166
-36.49958,4731.62457,1.606061192514154
-36.74958,4737.87206,2.211599933622583
-36.99958,4737.6290199999985,2.118939439814217
-37.24958,4738.65876,2.0110074749735665
-37.49958,4744.03204,2.0287636280255517
-37.74957,4741.51062,1.264156721138499
-37.99957,4745.6754900000005,3.285081768068936
-38.24957,4754.08547,3.1166218230802976
-38.49957,4752.40471,1.8770270565177625
-38.74957,4754.6026999999995,1.9173647253457182
-38.99957,4758.90683,1.0420278672376586
-39.24957,4762.29125,2.3204924896452535
-39.49957,4761.15117,3.242635901253856
-39.74957,4766.93532,3.000664189742037
-39.99956,4769.6016199999995,1.811573084807699
-40.24956,4770.279490000001,1.6498654438771072
-40.49956,4774.38199,2.544274679923602
-40.74956,4784.18898,2.82265452395436
-40.99956,4782.07278,2.2735834943104036
-41.24956,4783.4418399999995,2.5483203574905624
-41.49955,4788.3301200000005,2.487436054977091
-41.74955,4790.904329999999,1.32081029300199
-41.99955,4790.1041700000005,2.117746295499092
-42.24955,4791.44188,1.6728200703005078
-42.49955,4800.498989999999,1.749484942747516
-42.74955,4802.38442,3.1560154032577334
-42.99955,4801.7046900000005,2.949390120838557
-43.24955,4808.56014,1.4991553223064835
-43.49955,4809.91502,2.8378319406899863
-43.74954,4809.90242,2.1992229599566704
-43.99954,4819.07718,2.4471555295077914
-44.24954,4818.771610000001,1.376768685328061
-44.49954,4821.03124,3.333577360194221
-44.74954,4827.07855,3.036827524654745
-44.99954,4823.40619,1.5850354970473215
-45.24954,4828.24414,1.5161355890552959
-45.49953,4833.66654,1.4946494152141045
-45.74953,4834.161419999999,2.2035307312584225
-45.99953,4839.42622,1.6589906984670657
-46.24953,4838.3992100000005,1.8934370828998581
-46.49953,4847.11874,1.3529703967198312
-46.74953,4846.78201,1.8452393662882203
-46.99953,4847.80034,3.223494337578544
-47.24953,4853.643459999999,1.0487680622521294
-47.49953,4854.69612,1.966477427686313
-47.74952,4860.59431,1.0600231011160837
-47.99952,4858.1164100000005,1.5183981911541033
-48.24952,4863.72361,1.706079799686995
-48.49952,4868.38557,1.992209394642034
-48.74952,4869.068249999999,2.109407801848773
-48.99952,4876.09203,1.3552870604043756
-49.24952,4877.819630000001,1.164435866890111
-49.49952,4876.25006,1.4755613956729812
-49.74952,4884.99481,1.0194687297313205
-49.99951,4880.282700000001,2.4262206721566706
