angle,peak_position,std,gauss_center,centroid,temp,humid
-39.49957,-656.7464204999999,7.64122310961044,5017.247389999999,-608.9591270000001,22.18,51.7
-39.99956,-664.603891,8.104133945874723,5031.427295,-622.4449645000001,22.18,51.8
-40.49956,-669.9693245,11.922590167759466,5043.091225,-634.0920034999998,22.18,51.7
-40.99956,-682.129746,8.240169595494628,5053.1933149999995,-644.6793759999999,22.18,51.7
-41.49955,-719.6076045,14.268032356738773,5066.75043,-657.7551624999999,22.18,51.7
-41.99955,-734.682826,8.119480418336147,5076.966840000001,-667.530918,22.18,51.7
-42.49955,-741.6451255,5.910582897696693,5089.581434999999,-678.932693,22.18,51.7
-42.99955,-743.6160495,5.456119698757066,5106.357595,-694.0641229999999,22.18,51.7
-43.49955,-747.251182,10.060795172515228,5117.96872,-703.749286,22.18,51.7
-43.99954,-754.9434200000001,4.484151382146906,5127.418754999999,-711.545723,22.18,51.8
-44.49954,-774.6381915000002,10.143222109271429,5142.685949999999,-724.9031189999998,22.18,51.8
-44.99954,-800.8690789999998,9.178453380363658,5151.949440000001,-731.2016985,22.18,51.7
-45.49953,-809.8469859999998,5.984178603230689,5165.417909999999,-742.2641689999998,22.18,51.7
-45.99953,-815.5366335000001,5.5482596283494985,5175.55825,-749.7563159999999,22.18,51.7
-46.49953,-833.0114390000001,11.971861067624332,5191.476054999999,-763.450372,22.18,51.7
-46.99953,-836.309681,10.261370540293772,5200.171925000001,-770.99576,22.18,51.8
-47.49953,-858.9875080000002,9.776268903607665,5215.292415000001,-785.8072135,22.18,51.9
-47.99952,-881.2464259999999,4.855566290226513,5226.390014999999,-797.2771614999999,22.18,51.8
-48.49952,-888.6601980000002,11.184298894998124,5238.386595,-810.60856,22.18,51.8
-48.99952,-907.0300139999999,11.050775102547055,5247.3455,-821.1456405000001,22.18,51.8
-49.49952,-920.5108040000001,11.217474226811673,5258.381135,-833.4044289999999,22.18,51.9
-49.99951,-931.9719375000001,10.407066979822348,5266.03928,-842.4685880000001,22.18,51.9
